source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,latitude,longitude,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other,coordinates,SL_opera,SL_malibu,SL_aua,SL_zvartnoc,SL_dalma,SL_yerevan_mall,SL_shumyan_cemetery,SL_nork_cemetery,SL_central_cemetery,SL_davtashen_cemetery,SL_zeytun_cemetery,SL_yerablur,SL_avan_cemetery,SL_baghramyan_subway,SL_shengavit_subway,SL_barekamutyun_subway,SL_yeritasardakan_subway,SL_zoravar_subway,SL_sasunci_subway,SL_gorcarain_subway,SL_gergin_subway,SL_charbakh_subway,SL_avan,SL_massiv,L_payment_terminal,L_pharmacy,L_atm,L_car_wash,L_waste_disposal,L_parking,L_bank,L_clinic,L_fuel,L_school,L_place_of_worship,L_music_school,L_university,L_kindergarten,L_bus_station,L_hospital,L_prison,L_stripclub
bars,1-2-978,169999.99999999997,60.0,2.0,4.0,5.0,1.0,0,0,0,1,0,0,0,0,44.51642634119875,40.18161375666288,0,0,0,1,0,1,0,0,"(40.18161375666288, 44.51642634119875)",500,734,1574,10375,2392,3213,5431,2864,3922,5703,4260,5879,5678,2592,4837,2491,589,1210,3104,4754,4513,5976,6978,4417,20,5,31,3,6,10,20,0,0,2,2,0,0,1,0,0,0,0
bars,2-3-171,445000.0,143.0,4.0,1.0,7.0,2.0,0,0,0,0,0,1,0,1,44.5273774,40.17699785,0,1,0,0,1,0,0,0,"(40.17699785, 44.5273774)",1446,1779,2595,11125,3314,3314,6482,2410,3073,6680,4253,6565,5274,3634,5017,3530,1206,1442,3025,4680,4823,6276,6605,3983,0,1,2,0,0,4,1,0,1,5,0,0,3,1,0,0,0,0
bars,6-NN-339,70000.0,60.0,3.0,5.0,5.0,1.0,0,0,0,0,0,1,0,0,44.57111460185527,40.2061998983339,0,0,0,1,0,0,0,1,"(40.2061998983339, 44.57111460185527)",5261,5947,5864,15685,7640,8240,9798,2546,6740,8207,2226,11254,423,6643,9945,6543,4885,6340,7901,9504,9754,11210,1709,8454,0,2,0,0,5,1,0,0,1,2,0,0,0,1,0,0,0,0
bars,4-3-1322,299999.99999999994,147.1,4.0,3.0,4.0,2.0,0,0,1,1,1,1,0,0,44.52026531166853,40.1995721688172,0,1,0,0,1,0,0,0,"(40.1995721688172, 44.52026531166853)",1571,2111,1559,11452,3532,5190,5441,2375,5649,4511,2627,7209,4546,2264,6744,2163,1485,3226,5122,6758,6343,7777,5709,6415,0,3,4,2,3,8,0,0,1,3,0,0,0,3,0,0,0,0
bars,4-3-1381,280000.0,117.0,3.0,6.0,17.0,1.0,1,0,0,0,1,0,0,1,44.51872985,40.20413115,0,1,0,0,0,1,0,0,"(40.20413115, 44.51872985)",2039,2514,1778,11580,3789,5635,5350,2695,6172,4124,2509,7435,4573,2253,7152,2165,1994,3701,5594,7216,6726,8142,5663,6920,0,3,8,2,1,2,6,1,4,2,0,0,0,1,0,0,0,0
bars,4-3-1355,198000.0,90.0,3.0,3.0,8.0,2.0,0,0,0,0,1,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0,"(40.199176396159615, 44.55827345658594)",3949,4631,4631,14382,6336,6913,8667,1205,5625,7395,1797,9928,1673,5481,8617,5377,3565,5000,6589,8209,8416,9874,3006,7229,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
bars,4-3-1380,600000.0,174.0,3.0,1.0,4.0,1.0,0,0,0,0,0,1,0,0,44.4672332201912,40.19625664909909,0,0,0,1,1,0,0,0,"(40.19625664909909, 44.4672332201912)",4221,3760,3190,7485,2625,5349,956,6768,7913,3105,6943,4252,9030,2257,5923,2362,4609,4724,5740,6692,5275,6181,10112,7425,1,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0
bars,2-3-59,300000.0,80.0,3.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0,"(40.199176396159615, 44.55827345658594)",3949,4631,4631,14382,6336,6913,8667,1205,5625,7395,1797,9928,1673,5481,8617,5377,3565,5000,6589,8209,8416,9874,3006,7229,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
bars,1-N-417,750000.0,185.0,5.0,5.0,9.0,2.0,0,0,0,0,1,1,0,1,44.51181945133735,40.183313571671,0,1,0,0,1,0,0,0,"(40.183313571671, 44.51181945133735)",407,326,1190,10067,2039,3249,4999,3152,4285,5325,4361,5612,5910,2178,4806,2080,757,1345,3216,4828,4430,5880,7191,4634,7,11,23,5,5,6,11,5,0,4,0,1,1,4,0,5,0,0
bars,1-A-84,380000.0,190.0,4.0,3.0,8.0,3.0,0,1,0,1,1,1,0,1,44.51228432718437,40.19590302536037,0,1,0,0,1,0,0,0,"(40.19590302536037, 44.51228432718437)",1126,1473,768,10663,2754,4613,4767,2950,5501,4259,3417,6424,5310,1578,6098,1469,1256,2744,4612,6205,5662,7076,6491,6024,0,0,1,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0
bars,1-2-977,210000.0,66.7,2.0,3.0,4.0,1.0,0,0,0,0,1,1,0,0,44.50948029563954,40.17885352616499,0,1,0,0,1,0,0,0,"(40.17885352616499, 44.50948029563954)",926,484,1568,9719,1786,2717,5003,3528,3997,5644,4866,5214,6339,2441,4274,2356,1204,879,2703,4300,3909,5365,7636,4172,8,5,23,5,1,10,6,2,0,1,1,1,1,3,0,0,0,0
bars,4-2-192,190000.0,56.4,2.0,5.0,8.0,1.0,0,1,0,0,1,1,0,1,44.4625288,40.172490550000006,0,1,0,0,1,0,0,0,"(40.172490550000006, 44.4625288)",4711,4037,4195,5729,2322,3743,2895,7506,6923,5767,8381,1635,10192,3823,3650,3874,5106,4220,4282,4651,3001,3600,11425,5813,0,4,1,0,0,6,0,0,0,1,0,0,0,0,0,3,0,0
bars,6-D3-195,160000.0,68.0,3.0,5.0,5.0,1.0,0,0,0,0,0,1,0,1,44.49633619872418,40.22328636163789,0,1,0,0,1,0,0,0,"(40.22328636163789, 44.49633619872418)",4441,4581,3499,11339,4958,7556,4410,5462,8833,1638,4401,7971,6597,2904,8759,2931,4581,5943,7692,9144,8199,9432,7340,9235,0,4,1,0,0,2,3,0,0,6,0,0,0,2,0,0,0,0
bars,6-NN-4,165000.0,120.0,3.0,5.0,7.0,2.0,0,0,0,0,1,1,0,1,44.56801074287233,40.19856932187552,0,1,0,0,1,0,0,0,"(40.19856932187552, 44.56801074287233)",4707,5382,5440,15133,7095,7479,9493,1912,5859,8194,2411,10648,1310,6306,9182,6201,4312,5634,7115,8694,9023,10469,2570,7600,2,7,17,0,2,10,9,0,0,3,0,0,0,0,1,0,0,0
bars,4-3-1378,109000.0,75.0,3.0,1.0,4.0,1.0,0,0,0,1,0,1,0,0,44.52026531166853,40.1995721688172,0,1,0,0,1,0,0,0,"(40.1995721688172, 44.52026531166853)",1571,2111,1559,11452,3532,5190,5441,2375,5649,4511,2627,7209,4546,2264,6744,2163,1485,3226,5122,6758,6343,7777,5709,6415,0,3,4,2,3,8,0,0,1,3,0,0,0,3,0,0,0,0
bars,1-S-51,1500000.0,256.0,5.0,4.0,9.0,3.0,0,1,0,0,1,1,0,1,44.434781436092,40.14165398792,0,1,0,0,1,0,0,0,"(40.14165398792, 44.434781436092)",8419,7739,8181,3145,6176,5790,6533,11087,8908,9748,12311,2545,13916,7958,4356,8000,8766,7352,6317,5431,4179,3061,15209,7073,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
bars,4-3-1377,260000.0,90.0,3.0,4.0,9.0,2.0,1,0,0,0,1,0,0,1,44.50164222859443,40.19625902492543,0,1,0,0,0,1,0,0,"(40.19625902492543, 44.50164222859443)",1614,1563,488,9886,2212,4544,3862,3853,5964,3648,4190,5779,6169,676,5864,566,1910,2924,4655,6141,5360,6708,7317,6202,4,3,2,4,5,1,1,1,2,0,0,0,0,0,0,0,0,0
bars,4-3-1286,169999.99999999997,104.0,4.0,3.0,10.0,1.0,0,0,0,0,1,1,0,1,44.50603348930943,40.19194689069822,0,0,1,0,0,0,0,1,"(40.19194689069822, 44.50603348930943)",1014,1002,144,9991,2066,4090,4284,3463,5360,4255,4102,5735,5953,1195,5503,1086,1338,2362,4153,5691,5040,6434,7155,5657,1,3,8,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0
bars,1-A-117,380000.0,106.7,3.0,4.0,7.0,2.0,0,0,0,1,1,1,0,1,44.51228432718437,40.19590302536037,0,1,0,0,1,0,0,0,"(40.19590302536037, 44.51228432718437)",1126,1473,768,10663,2754,4613,4767,2950,5501,4259,3417,6424,5310,1578,6098,1469,1256,2744,4612,6205,5662,7076,6491,6024,0,0,1,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0
bars,1-1-439,105000.0,43.0,1.0,4.0,4.0,1.0,0,0,0,1,1,1,0,0,44.45609932611657,40.15477242139723,0,0,0,1,1,0,0,0,"(40.15477242139723, 44.45609932611657)",6097,5416,5866,4733,3857,3773,4815,8789,7051,7809,9985,562,11604,5705,2755,5738,6449,5103,4339,3926,2309,1998,12891,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bars,1-1-438,105000.0,34.0,1.0,4.0,5.0,1.0,0,0,0,1,0,0,0,0,44.50548999069079,40.17725911263928,0,0,0,1,0,1,0,0,"(40.17725911263928, 44.50548999069079)",1268,679,1689,9343,1461,2467,4782,3911,4088,5647,5221,4832,6720,2434,3964,2361,1576,879,2523,4065,3572,5019,8015,4072,9,11,15,4,0,6,2,0,0,2,2,0,0,2,0,1,0,0
bars,1-N-416,1224000.0,242.0,5.0,7.0,16.0,4.0,0,0,1,0,1,1,0,1,44.50439786901182,40.18091474247,0,1,0,0,1,0,0,0,"(40.18091474247, 44.50439786901182)",1069,387,1280,9384,1368,2856,4514,3836,4450,5240,4990,4931,6590,2027,4301,1951,1441,1264,2934,4457,3874,5303,7866,4489,9,8,15,2,1,5,5,2,0,2,0,1,1,1,0,1,0,0
bars,2-3-170,390000.0,165.0,4.0,2.0,10.0,2.0,0,0,1,1,1,1,0,1,44.51811462379455,40.166993360178346,0,1,0,0,1,0,0,0,"(40.166993360178346, 44.51811462379455)",2129,1982,3057,10127,2856,1975,6291,3765,2522,7153,5589,5545,6617,3947,3680,3864,2142,689,1662,3322,3540,4971,7950,2790,1,6,0,6,5,2,3,0,0,7,1,0,0,2,0,0,0,0
bars,1-A-115,250000.0,93.0,3.0,5.0,6.0,2.0,1,0,0,0,0,0,0,0,44.51228432718437,40.19590302536037,0,1,0,0,0,1,0,0,"(40.19590302536037, 44.51228432718437)",1126,1473,768,10663,2754,4613,4767,2950,5501,4259,3417,6424,5310,1578,6098,1469,1256,2744,4612,6205,5662,7076,6491,6024,0,0,1,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0
bars,4-3-1376,240000.0,109.0,3.0,10.0,16.0,2.0,0,0,0,1,1,1,0,1,44.51872985,40.20413115,0,1,0,0,1,0,0,0,"(40.20413115, 44.51872985)",2039,2514,1778,11580,3789,5635,5350,2695,6172,4124,2509,7435,4573,2253,7152,2165,1994,3701,5594,7216,6726,8142,5663,6920,0,3,8,2,1,2,6,1,4,2,0,0,0,1,0,0,0,0
bars,1-3-2090,165000.00000000003,82.0,3.0,3.0,4.0,1.0,0,1,0,1,0,1,0,0,44.499472776670245,40.180107053322125,0,0,0,1,1,0,0,0,"(40.180107053322125, 44.499472776670245)",1479,794,1434,8960,942,2748,4181,4260,4673,5152,5355,4523,7000,1965,4080,1909,1862,1462,2909,4341,3610,5011,8268,4530,0,1,6,2,0,7,1,1,0,2,0,0,0,0,0,2,0,0
bars,4-3-1365,330000.0,120.0,4.0,3.0,16.0,2.0,0,0,0,0,0,1,0,1,44.51413593557797,40.21066440089994,0,1,0,0,1,0,0,0,"(40.21066440089994, 44.51413593557797)",2743,3113,2187,11632,4132,6253,5112,3410,6981,3442,2729,7672,4918,2284,7695,2227,2762,4389,6261,7849,7226,8604,5883,7653,0,0,0,3,1,0,0,1,1,2,0,0,1,0,0,0,0,0
bars,6-Ach-118,115000.0,80.0,3.0,3.0,16.0,1.0,0,1,0,0,1,1,0,1,44.43443755,40.117706,0,0,1,0,1,0,0,0,"(40.117706, 44.43443755)",10230,9585,10220,4808,8227,7007,9127,12685,9612,12271,14183,4920,15554,10180,5315,10204,10524,8891,7419,6047,5470,4012,16879,7596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bars,4-3-1372,175000.00000000003,83.0,4.0,2.0,5.0,1.0,0,0,0,0,1,1,0,0,44.51002309500625,40.20586486520793,0,0,0,1,1,0,0,0,"(40.20586486520793, 44.51002309500625)",2250,2541,1566,11047,3494,5669,4649,3443,6596,3397,3158,7042,5286,1680,7081,1614,2340,3856,5705,7269,6602,7973,6328,7144,2,4,4,7,6,5,5,0,5,1,0,0,0,2,0,2,0,0
bars,4-3-1571,135000.0,100.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51002309500625,40.20586486520793,0,0,0,1,1,0,0,0,"(40.20586486520793, 44.51002309500625)",2250,2541,1566,11047,3494,5669,4649,3443,6596,3397,3158,7042,5286,1680,7081,1614,2340,3856,5705,7269,6602,7973,6328,7144,2,4,4,7,6,5,5,0,5,1,0,0,0,2,0,2,0,0
bars,4-3-1359,306000.00000000006,175.0,4.0,3.0,16.0,2.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,0,0,1,0,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,1-3-2093,262000.00000000003,105.0,3.0,6.0,6.0,2.0,0,1,0,1,0,1,0,1,44.583870697678144,40.21673211791397,0,1,0,0,1,0,0,0,"(40.21673211791397, 44.583870697678144)",6767,7453,7265,17145,9120,9832,11036,4122,8266,9098,3233,12767,1256,7951,11537,7858,6406,7918,9497,11098,11337,12795,257,10027,0,7,11,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0
bars,4-3-1370,132000.0,75.0,2.0,2.0,5.0,1.0,0,0,0,0,0,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,0,1,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,4-3-1362,400000.0,140.0,4.0,11.0,17.0,2.0,0,1,0,1,1,1,0,0,44.50603348930943,40.19194689069822,0,1,0,0,1,0,0,0,"(40.19194689069822, 44.50603348930943)",1014,1002,144,9991,2066,4090,4284,3463,5360,4255,4102,5735,5953,1195,5503,1086,1338,2362,4153,5691,5040,6434,7155,5657,1,3,8,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0
bars,4-3-1363,450000.00000000006,170.0,5.0,5.0,9.0,2.0,0,1,0,0,0,0,0,0,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0,"(40.199176396159615, 44.55827345658594)",3949,4631,4631,14382,6336,6913,8667,1205,5625,7395,1797,9928,1673,5481,8617,5377,3565,5000,6589,8209,8416,9874,3006,7229,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
bars,3-3-2091,410000.0,124.0,4.0,3.0,6.0,2.0,0,1,0,0,0,1,0,0,44.51166722152143,40.182206184659805,0,1,0,0,1,0,0,0,"(40.182206184659805, 44.51166722152143)",512,326,1291,10014,2001,3128,5028,3208,4189,5420,4462,5544,5984,2259,4691,2163,828,1222,3093,4705,4321,5774,7270,4514,11,10,16,6,5,5,12,4,0,4,0,1,1,5,0,4,0,0
bars,1-3-2034,400000.0,148.0,3.0,3.0,4.0,1.0,0,0,0,1,0,1,0,0,44.51642634119875,40.18161375666288,0,1,0,0,0,1,0,0,"(40.18161375666288, 44.51642634119875)",500,734,1574,10375,2392,3213,5431,2864,3922,5703,4260,5879,5678,2592,4837,2491,589,1210,3104,4754,4513,5976,6978,4417,20,5,31,3,6,10,20,0,0,2,2,0,0,1,0,0,0,0
bars,4-3-1358,179000.0,91.0,3.0,4.0,7.0,2.0,0,0,0,1,1,1,0,1,44.491346750379165,40.19366433254226,0,1,0,0,1,0,0,0,"(40.19366433254226, 44.491346750379165)",2189,1840,1122,8985,1637,4325,3022,4710,6248,3497,5105,4974,7088,448,5440,480,2561,3059,4546,5881,4878,6139,8238,6185,6,6,1,2,11,3,1,1,0,2,0,0,1,0,0,2,0,0
bars,1-N-338,250000.0,90.0,3.0,4.0,11.0,1.0,0,0,0,0,0,1,0,1,44.51181945133735,40.183313571671,0,1,0,0,1,0,0,0,"(40.183313571671, 44.51181945133735)",407,326,1190,10067,2039,3249,4999,3152,4285,5325,4361,5612,5910,2178,4806,2080,757,1345,3216,4828,4430,5880,7191,4634,7,11,23,5,5,6,11,5,0,4,0,1,1,4,0,5,0,0
bars,1-A-113,500000.00000000006,146.0,4.0,3.0,6.0,2.0,1,0,1,0,1,0,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-3-2088,800000.0,143.4,4.0,5.0,5.0,3.0,0,0,0,1,0,0,0,0,44.525275644939626,40.18489525304254,0,1,0,0,1,0,0,0,"(40.18489525304254, 44.525275644939626)",873,1482,1956,11204,3193,3897,6045,2028,3964,5906,3542,6714,4851,3006,5566,2897,480,1884,3703,5372,5284,6749,6158,4820,0,2,11,1,1,6,3,1,0,1,0,0,12,0,0,2,0,0
bars,4-3-1353,120000.0,91.0,3.0,2.0,9.0,1.0,0,0,0,0,0,1,0,1,44.4972968,40.20489739999999,0,0,1,0,0,1,0,0,"(40.20489739999999, 44.4972968)",2588,2592,1513,10091,2965,5510,3569,4413,6976,2661,4236,6269,6372,902,6740,905,2827,3952,5654,7098,6197,7482,7406,7222,3,5,3,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0
bars,4-2-188,255000.0,65.0,2.0,5.0,5.0,1.0,0,0,0,1,1,1,0,0,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,4-2-187,120000.0,55.0,2.0,5.0,5.0,1.0,0,0,0,1,1,1,0,0,44.4972968,40.20489739999999,0,0,0,1,1,0,0,0,"(40.20489739999999, 44.4972968)",2588,2592,1513,10091,2965,5510,3569,4413,6976,2661,4236,6269,6372,902,6740,905,2827,3952,5654,7098,6197,7482,7406,7222,3,5,3,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0
bars,4-2-186,125000.0,55.0,2.0,4.0,5.0,1.0,0,0,0,1,1,1,0,0,44.4972968,40.20489739999999,0,0,0,1,1,0,0,0,"(40.20489739999999, 44.4972968)",2588,2592,1513,10091,2965,5510,3569,4413,6976,2661,4236,6269,6372,902,6740,905,2827,3952,5654,7098,6197,7482,7406,7222,3,5,3,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0
bars,4-3-1208,190000.0,94.0,3.0,6.0,6.0,1.0,0,0,0,0,1,1,0,1,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,4-3-1354,260000.0000000001,112.0,3.0,10.0,12.0,1.0,0,0,0,0,0,1,0,1,44.50824234549154,40.20230021885149,0,1,0,0,1,0,0,0,"(40.20230021885149, 44.50824234549154)",1903,2139,1143,10709,3078,5256,4442,3439,6291,3521,3415,6651,5484,1351,6658,1270,2044,3472,5304,6856,6178,7549,6575,6767,0,0,0,6,1,5,0,0,6,1,0,0,0,0,0,0,0,0
bars,1-N-348,270000.0,135.0,3.0,4.0,9.0,2.0,0,0,0,0,1,1,0,1,44.5247969,40.17890785,0,1,0,0,0,1,0,0,"(40.17890785, 44.5247969)",1141,1500,2290,10968,3087,3331,6202,2424,3347,6376,4149,6424,5292,3331,5023,3226,913,1371,3090,4757,4791,6252,6618,4155,0,1,6,0,0,7,3,1,1,0,0,0,7,1,0,0,0,0
bars,4-3-1357,162000.00000000003,76.0,3.0,4.0,14.0,1.0,0,0,0,0,1,1,0,1,44.499155086504345,40.19562050194883,0,1,0,0,1,0,0,0,"(40.19562050194883, 44.499155086504345)",1725,1585,573,9667,2049,4473,3656,4058,6020,3592,4411,5580,6392,490,5750,379,2048,2929,4611,6065,5231,6562,7540,6184,2,7,3,6,5,1,2,2,2,1,0,0,0,2,0,0,0,0
bars,4-3-1352,330000.0,108.8,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52026531166853,40.1995721688172,0,0,0,1,1,0,0,0,"(40.1995721688172, 44.52026531166853)",1571,2111,1559,11452,3532,5190,5441,2375,5649,4511,2627,7209,4546,2264,6744,2163,1485,3226,5122,6758,6343,7777,5709,6415,0,3,4,2,3,8,0,0,1,3,0,0,0,3,0,0,0,0
bars,4-3-1350,170000.0,82.5,3.0,5.0,5.0,1.0,0,1,0,1,0,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,4-3--1349,150000.0,70.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,0,0,0,1,1,0,0,0,"(40.19994302020931, 44.49844424700246)",2098,2044,979,9864,2467,4955,3591,4182,6455,3157,4287,5897,6348,497,6211,442,2376,3400,5095,6546,5681,6991,7447,6664,7,12,10,5,5,0,6,1,1,0,0,0,0,3,0,1,0,0
bars,4-3-1027,119999.99999999996,87.5,3.0,1.0,10.0,2.0,0,0,0,0,0,1,0,1,44.509269992836,40.20967865714541,0,0,1,0,1,0,0,0,"(40.20967865714541, 44.509269992836)",2678,2961,1960,11229,3832,6081,4685,3697,7014,3120,3151,7317,5331,1908,7471,1862,2760,4283,6126,7681,6980,8334,6308,7573,0,2,1,2,1,2,3,1,0,3,0,0,1,1,0,1,0,0
bars,4-3-1247,200000.00000000003,76.0,3.0,2.0,5.0,1.0,0,0,0,0,0,1,0,0,44.499155086504345,40.19562050194883,0,0,0,1,0,1,0,0,"(40.19562050194883, 44.499155086504345)",1725,1585,573,9667,2049,4473,3656,4058,6020,3592,4411,5580,6392,490,5750,379,2048,2929,4611,6065,5231,6562,7540,6184,2,7,3,6,5,1,2,2,2,1,0,0,0,2,0,0,0,0
bars,4-3-1256,285000.0,101.0,3.0,7.0,18.0,2.0,0,1,1,1,0,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0,"(40.199176396159615, 44.55827345658594)",3949,4631,4631,14382,6336,6913,8667,1205,5625,7395,1797,9928,1673,5481,8617,5377,3565,5000,6589,8209,8416,9874,3006,7229,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
bars,1-3-2087,133000.0,55.0,2.0,5.0,5.0,1.0,0,0,0,0,1,1,0,0,44.47752986786994,40.21777640245817,0,0,0,1,1,0,0,0,"(40.21777640245817, 44.47752986786994)",4760,4646,3629,9789,4399,7204,2840,6504,9090,600,5860,6795,8073,2668,8132,2752,5025,5954,7461,8716,7516,8586,8921,9110,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
bars,4-3-1348,204000.0,73.6,3.0,3.0,8.0,2.0,0,1,1,0,1,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0,"(40.199176396159615, 44.55827345658594)",3949,4631,4631,14382,6336,6913,8667,1205,5625,7395,1797,9928,1673,5481,8617,5377,3565,5000,6589,8209,8416,9874,3006,7229,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
bars,4-3-1347,240000.0,72.0,3.0,3.0,4.0,1.0,0,1,0,0,0,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,1-N-163,600000.0,215.0,4.0,9.0,12.0,3.0,0,0,1,0,1,1,0,1,44.50449735,40.1832187,0,1,0,0,1,0,0,0,"(40.1832187, 44.50449735)",951,297,1024,9481,1437,3111,4420,3747,4641,5016,4807,5067,6461,1805,4544,1724,1348,1484,3189,4712,4105,5525,7724,4735,4,1,7,3,1,6,4,3,1,2,1,1,1,1,0,0,0,0
bars,1-N-414,330000.0,135.0,3.0,3.0,4.0,2.0,0,0,0,1,1,1,0,1,44.499472776670245,40.180107053322125,0,1,0,0,1,0,0,0,"(40.180107053322125, 44.499472776670245)",1479,794,1434,8960,942,2748,4181,4260,4673,5152,5355,4523,7000,1965,4080,1909,1862,1462,2909,4341,3610,5011,8268,4530,0,1,6,2,0,7,1,1,0,2,0,0,0,0,0,2,0,0
bars,1-B-124,680000.0,140.0,4.0,3.0,17.0,2.0,0,0,1,0,1,0,0,1,44.51863665459219,40.17606564344017,0,1,0,0,1,0,0,0,"(40.17606564344017, 44.51863665459219)",1145,1192,2182,10380,2585,2767,5839,3030,3295,6316,4674,5826,5896,3162,4445,3067,1133,769,2578,4245,4191,5654,7219,3799,2,5,9,1,4,7,2,1,0,2,0,1,1,0,1,0,0,0
bars,1-B-67,220000.0,68.0,3.0,2.0,7.0,1.0,0,0,0,1,0,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0,"(40.199176396159615, 44.55827345658594)",3949,4631,4631,14382,6336,6913,8667,1205,5625,7395,1797,9928,1673,5481,8617,5377,3565,5000,6589,8209,8416,9874,3006,7229,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
bars,1-T-1,1400000.0,260.1,4.0,6.0,12.0,3.0,0,1,1,0,1,1,0,1,44.52381655212627,40.19066524195801,0,1,0,0,1,0,0,0,"(40.19066524195801, 44.52381655212627)",904,1588,1655,11312,3267,4393,5799,1965,4614,5369,3079,6901,4623,2653,6023,2542,597,2377,4252,5914,5691,7151,5892,5444,0,2,8,1,0,5,6,0,0,0,0,0,18,1,0,5,0,0
bars,1-B-120,255000.0,58.0,2.0,15.0,13.0,1.0,0,0,0,1,0,1,0,1,44.51863665459219,40.17606564344017,0,1,0,0,1,0,0,0,"(40.17606564344017, 44.51863665459219)",1145,1192,2182,10380,2585,2767,5839,3030,3295,6316,4674,5826,5896,3162,4445,3067,1133,769,2578,4245,4191,5654,7219,3799,2,5,9,1,4,7,2,1,0,2,0,1,1,0,1,0,0,0
