source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,latitude,longitude,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other
931,myrealty,138692,3545.4545454545455,110.0,3.0,2.0,6.0,2.0,1,0,1,0,0,1,0,1,44.51046206679187,40.1942701013597,1,0,0,0,0,0,1,0
932,myrealty,138690,3294.1176470588234,85.0,3.0,9.0,15.0,1.0,0,1,0,0,0,1,0,1,44.505052000470215,40.183781674798254,0,0,1,0,0,0,1,0
933,myrealty,138840,2063.8297872340427,47.0,2.0,5.0,5.0,1.0,0,1,0,0,0,1,0,0,44.4979285663246,40.20385877909912,0,0,0,1,0,0,1,0
934,myrealty,138841,2063.8297872340427,47.0,2.0,5.0,5.0,1.0,0,0,0,0,0,1,0,0,44.4979285663246,40.20385877909912,0,0,0,1,0,0,1,0
935,myrealty,138647,2053.5714285714284,112.0,3.0,4.0,13.0,2.0,1,1,0,1,0,1,1,1,44.52473536231635,40.20625843913501,1,0,0,0,0,0,1,0
936,myrealty,138644,3500.0,60.0,2.0,5.0,10.0,2.0,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422,0,0,1,0,0,0,1,0
937,myrealty,138643,1855.6701030927834,97.0,4.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,44.50164222859443,40.19625902492543,0,0,0,1,0,0,1,0
938,myrealty,138642,3839.285714285714,56.0,2.0,14.0,17.0,1.0,0,0,0,0,0,0,0,0,44.50449735,40.1832187,0,0,1,0,0,0,1,0
939,myrealty,138637,2600.0,75.0,3.0,11.0,12.0,1.0,1,1,0,0,0,1,1,1,44.509269992836,40.20967865714541,1,0,0,0,0,0,1,0
940,myrealty,138631,2721.08843537415,147.0,3.0,14.0,18.0,2.0,1,1,0,1,0,1,1,1,44.583870697678144,40.21673211791397,1,0,0,0,0,0,1,0
941,myrealty,138685,2289.156626506024,83.0,3.0,10.0,15.0,1.0,0,0,0,0,1,1,1,1,44.50759201950419,40.19012669592037,0,0,1,0,1,0,0,0
942,myrealty,138606,2596.153846153846,104.0,3.0,5.0,12.0,2.0,1,1,0,1,0,1,1,1,44.499155086504345,40.19562050194883,1,0,0,0,0,0,1,0
943,myrealty,138604,2540.9836065573772,61.0,2.0,1.0,4.0,1.0,0,1,0,1,0,1,1,0,44.51872985,40.20413115,0,0,0,1,0,0,1,0
944,myrealty,138550,2755.1020408163267,98.0,3.0,4.0,10.0,2.0,0,0,0,0,1,0,0,1,44.5180200101794,40.18203709652422,0,1,0,0,1,0,0,0
945,myrealty,138548,2314.814814814815,54.0,3.0,5.0,11.0,1.0,0,1,0,1,1,1,1,1,44.48818834760215,40.15458305313542,1,0,0,0,0,0,1,0
946,myrealty,138543,1691.1764705882354,68.0,2.0,3.0,10.0,1.0,0,0,0,0,0,1,0,0,44.52473536231635,40.20625843913501,0,0,1,0,1,0,0,0
947,myrealty,138468,2025.8620689655172,116.0,4.0,12.0,12.0,1.0,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254,0,0,1,0,1,0,0,0
948,myrealty,138467,1746.987951807229,83.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
949,myrealty,140760,2660.0,150.0,5.0,9.0,9.0,3.0,1,1,0,0,0,1,1,1,44.48439985,40.14520375,1,0,0,0,0,0,1,0
950,myrealty,138466,2031.7460317460318,63.0,2.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
951,myrealty,138455,1475.0,80.0,3.0,6.0,9.0,1.0,0,1,0,0,0,1,0,1,44.4972968,40.20489739999999,0,0,1,0,0,0,1,0
952,myrealty,138449,2361.1111111111113,72.0,3.0,9.0,9.0,1.0,0,1,0,0,1,1,1,1,44.52003469603711,40.17296185385123,0,0,1,0,1,0,0,0
953,myrealty,138434,1759.2592592592594,108.0,4.0,4.0,4.0,2.0,0,1,0,0,0,1,1,0,44.5388218,40.222082400000005,0,1,0,0,0,0,1,0
954,myrealty,138430,2926.829268292683,41.0,2.0,6.0,14.0,1.0,1,1,0,0,0,1,1,1,44.489355959454166,40.21403837276494,1,0,0,0,0,0,1,0
955,myrealty,139700,3660.1307189542486,153.0,3.0,4.0,7.0,2.0,1,1,0,0,0,1,1,1,44.50449735,40.1832187,1,0,0,0,0,0,1,0
956,myrealty,138411,3317.0731707317073,123.0,3.0,8.0,18.0,2.0,1,1,0,1,0,1,1,1,44.489355959454166,40.21403837276494,1,0,0,0,0,0,1,0
957,myrealty,138359,3220.3389830508477,59.0,2.0,2.0,5.0,1.0,0,1,0,1,0,1,1,0,44.514048989347714,40.1861605885798,0,0,0,1,0,0,1,0
958,myrealty,138370,1408.4507042253522,71.0,3.0,2.0,9.0,1.0,0,1,0,0,1,1,0,1,44.58217085,40.187316,0,0,1,0,1,0,0,0
959,myrealty,138360,3214.285714285714,112.0,3.0,5.0,12.0,1.0,1,1,0,1,0,1,1,1,44.50824234549154,40.20230021885149,1,0,0,0,0,0,1,0
960,myrealty,138349,2153.846153846154,65.0,2.0,3.0,5.0,1.0,0,1,0,0,0,1,1,0,44.48391940382059,40.15066923296988,0,0,0,1,0,0,1,0
961,myrealty,138336,3375.0,80.0,3.0,3.0,4.0,1.0,0,1,0,1,0,1,1,0,44.499472776670245,40.180107053322125,0,0,0,1,0,0,1,0
962,myrealty,138331,3516.1290322580644,62.0,2.0,4.0,4.0,1.0,0,1,0,0,0,1,1,0,44.499437857296144,40.19210576699806,0,0,0,1,0,0,1,0
963,myrealty,138318,2053.5714285714284,112.0,3.0,4.0,13.0,2.0,1,1,0,1,0,1,1,0,44.52473536231635,40.20625843913501,1,0,0,0,0,0,1,0
964,myrealty,138307,2500.0,86.0,3.0,2.0,9.0,1.0,1,1,0,0,0,0,0,1,44.48439985,40.14520375,1,0,0,0,0,0,1,0
965,myrealty,138304,1600.0,60.0,2.0,9.0,10.0,1.0,0,0,0,0,0,0,0,0,44.48877835,40.19875685,0,0,1,0,1,0,0,0
966,myrealty,138305,2153.846153846154,65.0,2.0,3.0,5.0,1.0,0,1,0,1,0,1,0,0,44.48391940382059,40.15066923296988,0,0,0,1,0,0,1,0
967,myrealty,138274,2804.878048780488,41.0,2.0,3.0,9.0,1.0,0,1,0,1,0,1,1,1,44.51488777979646,40.16624129129846,0,0,1,0,0,0,1,0
968,myrealty,138234,2095.2380952380954,42.0,1.0,6.0,10.0,1.0,0,0,0,0,0,1,1,1,44.49141207406966,40.19293930149094,0,0,0,1,1,0,0,0
969,myrealty,138192,1699.0291262135922,103.0,3.0,3.0,10.0,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,0,0,1,0,0,0,1,0
970,myrealty,138191,3313.253012048193,83.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51959732658925,40.20241187184684,0,0,0,1,0,0,1,0
971,myrealty,138172,3694.0298507462685,134.0,3.0,16.0,22.0,2.0,1,1,0,1,1,1,1,0,44.519048808509375,40.177015330930764,1,0,0,0,1,0,0,0
972,myrealty,138175,1685.7142857142858,70.0,2.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
973,myrealty,138145,5072.463768115942,345.0,6.0,7.0,15.0,5.0,1,1,0,1,0,1,1,1,44.51863665459219,40.17606564344017,1,0,0,0,0,0,1,0
974,myrealty,138135,2631.5789473684213,57.0,2.0,13.0,16.0,1.0,0,0,0,0,0,0,0,1,44.493826561382456,40.140887872078665,1,0,0,0,0,1,0,0
975,myrealty,138119,1813.1868131868132,91.0,4.0,2.0,5.0,1.0,0,0,0,0,1,1,0,0,44.49844424700246,40.19994302020931,0,0,0,1,1,0,0,0
976,myrealty,138116,2373.0158730158732,126.0,4.0,10.0,10.0,2.0,1,0,0,0,0,0,0,0,44.48439985,40.14520375,1,0,0,0,0,0,1,0
977,myrealty,138066,2500.0,92.0,3.0,5.0,5.0,1.0,0,0,0,0,1,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,0,0,1,0
978,myrealty,138158,1619.047619047619,63.0,2.0,2.0,5.0,1.0,0,1,0,0,0,1,1,0,44.4567380668362,40.166016462777485,0,0,0,1,0,0,1,0
979,myrealty,138057,4523.809523809524,84.0,4.0,2.0,3.0,2.0,0,1,0,0,0,1,0,0,44.51240035,40.1775186,0,0,0,1,0,0,1,0
980,myrealty,138050,2136.3636363636365,66.0,3.0,12.0,12.0,1.0,1,1,0,0,0,1,0,1,44.4567380668362,40.166016462777485,1,0,0,0,0,0,1,0
981,myrealty,138048,3388.8888888888887,90.0,3.0,2.0,5.0,1.0,0,0,0,0,0,1,0,0,44.514048989347714,40.1861605885798,0,0,0,1,0,0,1,0
982,myrealty,138047,2576.923076923077,130.0,4.0,10.0,16.0,1.0,0,1,0,0,0,0,0,1,44.505052000470215,40.183781674798254,0,0,1,0,0,0,1,0
983,myrealty,138020,2152.1739130434785,46.0,2.0,15.0,16.0,1.0,1,0,0,0,0,0,0,1,44.49082633472604,40.19822318396341,1,0,0,0,0,1,0,0
984,myrealty,138014,2388.8888888888887,180.0,4.0,3.0,9.0,1.0,1,1,0,1,0,1,0,1,44.50523170804844,40.19493042144863,1,0,0,0,0,0,1,0
985,myrealty,138009,5500.0,60.0,2.0,5.0,16.0,1.0,1,1,0,0,0,1,0,1,44.51959732658925,40.20241187184684,1,0,0,0,0,0,1,0
986,myrealty,138001,6666.666666666667,42.0,2.0,5.0,18.0,1.0,1,1,0,1,0,1,1,0,44.5074118246583,40.18475498588536,1,0,0,0,0,0,1,0
987,myrealty,138045,3000.0,90.0,3.0,2.0,4.0,1.0,0,1,0,1,0,1,1,0,44.52011953345346,40.17752762983332,0,0,0,1,0,0,1,0
988,myrealty,138155,6666.666666666667,315.0,5.0,5.0,10.0,4.0,1,1,1,1,0,1,1,1,44.51467793334746,40.18220208362412,1,0,0,0,0,0,1,0
989,myrealty,137953,7021.276595744681,235.0,5.0,4.0,9.0,5.0,1,1,0,1,0,1,1,1,44.517821617617976,40.17743184144194,1,0,0,0,0,0,1,0
990,myrealty,138044,2157.8947368421054,95.0,3.0,3.0,14.0,2.0,1,0,0,1,0,1,1,0,44.5388218,40.222082400000005,1,0,0,0,0,0,1,0
991,myrealty,137900,3168.3168316831684,101.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.5776738850503,40.21711810886293,0,0,0,1,0,0,1,0
992,myrealty,138049,2916.6666666666665,96.0,4.0,12.0,12.0,2.0,1,1,1,1,0,1,1,1,44.52733885,40.20019725,1,0,0,0,0,0,1,0
993,myrealty,137933,1736.842105263158,95.0,3.0,4.0,5.0,1.0,1,1,0,1,0,1,1,1,44.57111460185527,40.2061998983339,1,0,0,0,0,0,1,0
994,myrealty,137984,1781.6091954022988,87.0,4.0,6.0,9.0,2.0,0,1,0,1,0,1,1,1,44.49633619872418,40.22328636163789,0,0,1,0,0,0,1,0
995,myrealty,137787,3030.3030303030305,132.0,2.0,13.0,14.0,1.0,1,1,0,1,0,1,1,0,44.50777117033231,40.21015348895229,1,0,0,0,0,0,1,0
996,myrealty,137750,3194.4444444444443,108.0,4.0,2.0,5.0,2.0,1,0,0,0,0,1,1,0,44.51642634119875,40.18161375666288,0,0,0,1,1,0,0,0
997,myrealty,137696,3555.5555555555557,90.0,3.0,7.0,7.0,2.0,0,1,0,1,0,1,1,0,44.525275644939626,40.18489525304254,0,0,0,1,0,0,1,0
998,myrealty,137680,3675.675675675676,37.0,2.0,3.0,5.0,1.0,0,1,0,0,0,1,1,0,44.51488777979646,40.16624129129846,0,0,0,1,0,0,1,0
999,myrealty,137939,1708.860759493671,79.0,3.0,2.0,9.0,1.0,0,1,0,0,0,1,1,1,44.5197902,40.1991886,0,0,1,0,1,0,0,0
1000,myrealty,137938,2659.574468085106,94.0,3.0,5.0,9.0,1.0,1,1,0,0,0,1,1,1,44.5388218,40.222082400000005,1,0,0,0,0,0,1,0
1001,myrealty,137669,2302.6315789473683,76.0,3.0,3.0,3.0,1.0,0,1,0,1,0,1,1,0,44.48877835,40.19875685,0,0,0,1,0,0,1,0
1002,myrealty,137627,1811.5942028985507,69.0,2.0,8.0,17.0,1.0,1,0,0,0,0,0,0,0,44.47901360553009,40.1913012967552,1,0,0,0,0,1,0,0
1003,myrealty,137628,2000.0,175.0,4.0,11.0,12.0,2.0,1,0,0,0,0,0,0,0,44.50164222859443,40.19625902492543,1,0,0,0,0,1,0,0
1004,myrealty,137582,2191.919191919192,99.0,2.0,9.0,10.0,1.0,0,0,0,0,0,0,0,0,44.49141207406966,40.19293930149094,0,0,1,0,0,0,1,0
1005,myrealty,137560,3581.818181818182,55.0,2.0,2.0,5.0,1.0,1,1,0,1,0,1,1,0,44.50523170804844,40.19493042144863,1,0,0,0,0,0,1,0
1006,myrealty,137543,1600.0,75.0,2.0,8.0,10.0,1.0,0,0,0,0,0,0,0,0,44.50264037003831,40.20040397660547,0,0,1,0,1,0,0,0
1007,myrealty,137542,1378.3783783783783,74.0,2.0,10.0,10.0,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,0,0,1,0,1,0,0,0
1008,myrealty,137530,1772.7272727272727,66.0,2.0,7.0,10.0,1.0,0,0,0,0,0,0,0,0,44.4972968,40.20489739999999,0,0,1,0,0,0,1,0
1009,myrealty,137425,1358.695652173913,92.0,3.0,9.0,13.0,1.0,0,0,0,0,1,0,0,1,44.4972968,40.20489739999999,0,0,1,0,1,0,0,0
1010,myrealty,137535,3581.818181818182,55.0,2.0,2.0,5.0,1.0,1,1,0,1,0,1,1,1,44.50523170804844,40.19493042144863,1,0,0,0,0,0,1,0
1011,myrealty,137338,3390.0,100.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,0,0,0,1,0,0,1,0
1012,myrealty,137337,1911.111111111111,45.0,2.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.4979285663246,40.20385877909912,0,0,0,1,1,0,0,0
1013,myrealty,137291,1022.9885057471264,87.0,3.0,2.0,16.0,1.0,0,0,0,0,0,0,0,0,44.4684631,40.199323,0,0,1,0,0,1,0,0
1014,myrealty,137225,1854.5454545454545,110.0,4.0,4.0,5.0,1.0,0,1,0,1,0,1,1,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
1015,myrealty,137222,4010.4166666666665,96.0,3.0,3.0,12.0,2.0,1,1,1,1,0,1,1,1,44.52733885,40.20019725,1,0,0,0,0,0,1,0
1016,myrealty,137207,2812.5,64.0,3.0,11.0,12.0,1.0,1,1,0,1,0,0,1,0,44.51488777979646,40.16624129129846,1,0,0,0,0,0,1,0
1017,myrealty,137198,2406.5040650406504,123.0,3.0,6.0,21.0,2.0,1,1,0,1,0,1,1,1,44.509269992836,40.20967865714541,1,0,0,0,0,0,1,0
1018,myrealty,139275,2209.6774193548385,62.0,2.0,9.0,14.0,1.0,1,0,1,0,0,1,0,1,44.50777117033231,40.21015348895229,1,0,0,0,0,1,0,0
1019,myrealty,137191,4827.586206896552,145.0,3.0,3.0,10.0,3.0,1,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801,1,0,0,0,0,0,1,0
1020,myrealty,137185,2800.0,60.0,2.0,7.0,10.0,1.0,1,0,0,0,0,0,0,0,44.51240035,40.1775186,1,0,0,0,0,1,0,0
1021,myrealty,137181,2000.0,125.0,3.0,13.0,15.0,2.0,1,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,1,0,0,0,0,0,1,0
1022,myrealty,137170,2968.75,64.0,2.0,10.0,16.0,1.0,1,0,0,0,0,1,1,0,44.52473536231635,40.20625843913501,1,0,0,0,0,0,1,0
1023,myrealty,137371,2338.7096774193546,62.0,2.0,2.0,12.0,1.0,1,0,0,0,0,0,0,1,44.50824234549154,40.20230021885149,1,0,0,0,0,1,0,0
1024,myrealty,137139,6530.6122448979595,49.0,2.0,6.0,17.0,1.0,1,1,0,0,0,1,0,0,44.51959732658925,40.20241187184684,1,0,0,0,0,0,1,0
1025,myrealty,137501,1284.76821192053,151.0,4.0,5.0,15.0,2.0,1,0,0,0,0,0,0,0,44.476933542701154,40.20438901998362,1,0,0,0,0,1,0,0
1026,myrealty,137127,2863.6363636363635,66.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.50948029563954,40.17885352616499,0,0,0,1,1,0,0,0
1027,myrealty,137126,2807.6923076923076,130.0,4.0,5.0,14.0,2.0,1,0,0,1,0,1,1,0,44.50777117033231,40.21015348895229,1,0,0,0,0,0,1,0
1028,myrealty,137125,5769.2307692307695,65.0,2.0,2.0,5.0,1.0,1,1,0,1,0,1,1,1,44.50523170804844,40.19493042144863,1,0,0,0,0,0,1,0
1029,myrealty,137122,5217.391304347826,92.0,2.0,18.0,22.0,2.0,1,1,0,1,0,1,1,1,44.583870697678144,40.21673211791397,1,0,0,0,0,0,1,0
1030,myrealty,137097,3181.818181818182,33.0,1.0,2.0,5.0,1.0,0,1,0,0,0,1,1,0,44.51344849450384,40.1767382062846,0,0,0,1,0,0,1,0
1031,myrealty,137094,1425.0,80.0,3.0,13.0,14.0,1.0,0,0,0,0,0,0,0,1,44.48439985,40.14520375,0,0,1,0,1,0,0,0
1032,myrealty,137092,2410.714285714286,56.0,2.0,4.0,5.0,1.0,0,1,0,1,0,1,1,0,44.509269992836,40.20967865714541,0,0,0,1,0,0,1,0
1033,myrealty,137367,1933.3333333333333,45.0,2.0,6.0,7.0,1.0,0,0,0,0,0,0,0,1,44.51872985,40.20413115,0,0,0,1,1,0,0,0
1034,myrealty,137167,5090.909090909091,110.0,3.0,6.0,6.0,2.0,0,1,0,1,0,1,1,1,44.525275644939626,40.18489525304254,0,0,0,1,0,0,1,0
1035,myrealty,138238,2812.5,64.0,3.0,11.0,12.0,1.0,1,1,0,1,0,0,1,0,44.51488777979646,40.16624129129846,1,0,0,0,0,0,1,0
1036,myrealty,137031,1415.0943396226414,53.0,2.0,10.0,18.0,1.0,1,0,0,0,0,0,0,1,44.47901360553009,40.1913012967552,1,0,0,0,0,1,0,0
1037,myrealty,136972,2472.5274725274726,91.0,3.0,1.0,7.0,2.0,1,1,1,1,0,1,1,1,44.47934247499251,40.15066008382748,1,0,0,0,0,0,1,0
1038,myrealty,137008,2947.3684210526317,95.0,3.0,6.0,9.0,1.0,0,0,0,1,0,1,0,0,44.517821617617976,40.17743184144194,0,0,1,0,1,0,0,0
1039,myrealty,136882,3700.0,40.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,0,0,0,1,0,0,1,0
1040,myrealty,136858,2189.189189189189,74.0,2.0,9.0,20.0,1.0,1,0,1,0,0,0,0,1,44.52473536231635,40.20625843913501,1,0,0,0,0,1,0,0
1041,myrealty,136943,4345.794392523365,107.0,3.0,11.0,15.0,2.0,1,0,1,0,0,0,0,1,44.51959732658925,40.20241187184684,1,0,0,0,0,1,0,0
1042,myrealty,136825,2192.9824561403507,114.0,4.0,3.0,10.0,1.0,1,1,0,1,0,1,1,1,44.5388218,40.222082400000005,1,0,0,0,0,0,1,0
1043,myrealty,136823,1571.4285714285713,70.0,3.0,10.0,14.0,1.0,1,0,0,0,0,0,0,0,44.46783642958279,40.19156890671495,1,0,0,0,1,0,0,0
1044,myrealty,136806,3092.1052631578946,76.0,2.0,7.0,12.0,1.0,1,0,0,0,0,1,0,0,44.50824234549154,40.20230021885149,1,0,0,0,0,1,0,0
1045,myrealty,136792,4163.636363636364,55.0,2.0,13.0,15.0,1.0,1,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,1,0,0,0,0,0,1,0
1046,myrealty,136787,4811.320754716981,53.0,2.0,5.0,20.0,1.0,1,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017,1,0,0,0,0,0,1,0
1047,myrealty,136786,4593.75,64.0,2.0,6.0,15.0,1.0,1,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017,1,0,0,0,0,0,1,0
1048,myrealty,136743,3476.190476190476,210.0,5.0,5.0,14.0,2.0,0,1,0,1,0,1,1,1,44.50603348930943,40.19194689069822,0,1,0,0,0,0,1,0
1049,myrealty,136662,2934.782608695652,92.0,2.0,11.0,17.0,1.0,1,1,0,1,0,1,1,1,44.52473536231635,40.20625843913501,1,0,0,0,0,0,1,0
1050,myrealty,136915,3432.8358208955224,67.0,2.0,2.0,14.0,1.0,1,1,0,0,0,0,1,0,44.50523170804844,40.19493042144863,1,0,0,0,0,0,1,0
1051,myrealty,137706,3030.3030303030305,132.0,2.0,13.0,14.0,2.0,1,1,1,1,0,1,1,1,44.50777117033231,40.21015348895229,1,0,0,0,0,0,1,0
1052,myrealty,136573,2209.3023255813955,43.0,2.0,6.0,10.0,1.0,0,1,0,1,0,1,1,1,44.51413593557797,40.21066440089994,0,0,1,0,0,0,1,0
1053,myrealty,136514,1346.4788732394366,71.0,3.0,4.0,12.0,1.0,0,0,0,0,0,0,0,0,44.48877835,40.19875685,0,0,1,0,1,0,0,0
1054,myrealty,137090,1210.5263157894738,76.0,3.0,5.0,5.0,1.0,0,0,0,1,0,1,0,0,44.437979600000006,40.17322545,0,0,0,1,0,0,1,0
1055,myrealty,136756,2185.185185185185,81.0,3.0,7.0,16.0,1.0,1,0,0,0,0,0,0,0,44.509269992836,40.20967865714541,1,0,0,0,0,1,0,0
1056,myrealty,136511,3089.430894308943,123.0,3.0,8.0,18.0,2.0,1,1,0,1,0,1,1,1,44.489355959454166,40.21403837276494,1,0,0,0,0,0,1,0
1057,myrealty,136503,6451.612903225807,93.0,3.0,3.0,5.0,1.0,0,1,0,0,0,1,0,0,44.51548071604492,40.19013906690871,0,0,0,1,0,0,1,0
1058,myrealty,136480,2482.7586206896553,145.0,3.0,3.0,6.0,2.0,1,0,0,0,0,0,0,0,44.50523170804844,40.19493042144863,1,0,0,0,0,0,1,0
1059,myrealty,136471,3559.322033898305,59.0,1.0,7.0,18.0,1.0,1,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,1,0,0,0,0,0,1,0
1060,myrealty,136452,2000.0,65.0,2.0,12.0,13.0,1.0,1,0,0,0,0,0,0,0,44.476933542701154,40.20438901998362,1,0,0,0,0,1,0,0
1061,myrealty,136499,1395.3488372093022,43.0,1.0,5.0,5.0,1.0,0,1,0,0,1,1,0,0,44.48028805,40.20511795,0,0,0,1,1,0,0,0
1062,myrealty,136496,1881.8181818181818,110.0,3.0,10.0,18.0,2.0,1,1,1,0,0,1,1,1,44.4567380668362,40.166016462777485,1,0,0,0,0,0,1,0
1063,myrealty,136384,2279.569892473118,93.0,4.0,6.0,12.0,1.0,0,0,0,0,0,0,0,0,44.5273774,40.17699785,0,1,0,0,1,0,0,0
1064,myrealty,136371,1567.1641791044776,67.0,2.0,6.0,10.0,1.0,0,0,0,0,0,0,0,0,44.49141207406966,40.19293930149094,0,0,1,0,1,0,0,0
1065,myrealty,136351,2580.6451612903224,93.0,3.0,6.0,15.0,2.0,1,0,0,0,0,0,0,0,44.5273774,40.17699785,1,0,0,0,0,1,0,0
1066,myrealty,136414,3663.793103448276,116.0,3.0,3.0,16.0,2.0,1,0,1,1,0,1,1,1,44.4972968,40.20489739999999,1,0,0,0,0,0,1,0
1067,myrealty,136372,1400.0,140.0,4.0,4.0,4.0,1.0,1,1,1,1,0,1,0,1,44.552282393219535,40.19046429667407,1,0,0,0,0,0,1,0
1068,myrealty,136270,4500.0,80.0,3.0,3.0,10.0,2.0,1,1,0,1,0,1,0,1,44.5074118246583,40.18475498588536,1,0,0,0,1,0,0,0
1069,myrealty,136180,5647.058823529412,85.0,3.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,44.52311939810804,40.18877081913275,0,0,0,1,0,0,1,0
1070,myrealty,136175,2500.0,68.0,3.0,10.0,14.0,1.0,1,1,0,1,1,1,1,1,44.50409202665325,40.17429211194108,1,0,0,0,0,0,1,0
1071,myrealty,136173,2733.3333333333335,30.0,1.0,3.0,4.0,1.0,0,1,0,0,0,0,1,0,44.52473536231635,40.20625843913501,0,0,0,1,0,0,1,0
1072,myrealty,136170,1900.0,50.0,2.0,7.0,15.0,1.0,1,0,0,0,0,0,0,1,44.49082633472604,40.19822318396341,1,0,0,0,0,1,0,0
1073,myrealty,136096,2882.3529411764707,85.0,3.0,13.0,16.0,1.0,1,1,0,1,0,1,1,0,44.48269187331872,40.1815899567878,1,0,0,0,0,0,1,0
1074,myrealty,136094,2685.185185185185,108.0,3.0,7.0,15.0,2.0,1,1,1,1,0,1,1,1,44.539173935967966,40.16188844717563,1,0,0,0,0,0,1,0
1075,myrealty,135918,2289.156626506024,83.0,3.0,13.0,14.0,1.0,1,1,0,0,0,1,1,1,44.476933542701154,40.20438901998362,1,0,0,0,0,0,1,0
1076,myrealty,136000,5208.333333333333,192.0,3.0,10.0,13.0,2.0,1,1,1,0,0,1,0,1,44.52381655212627,40.19066524195801,1,0,0,0,0,0,1,0
1077,myrealty,135884,1851.063829787234,47.0,1.0,2.0,5.0,1.0,0,0,0,1,0,0,0,0,44.52026531166853,40.1995721688172,0,0,0,1,1,0,0,0
1078,myrealty,135870,3459.4594594594596,37.0,1.0,2.0,10.0,1.0,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,0,0,1,0,1,0,0,0
1079,myrealty,135790,3369.5652173913045,92.0,2.0,10.0,15.0,1.0,1,1,0,1,0,1,1,0,44.50409202665325,40.17429211194108,1,0,0,0,0,0,1,0
1080,myrealty,135789,2256.637168141593,113.0,3.0,4.0,13.0,2.0,1,1,0,0,0,1,0,0,44.52473536231635,40.20625843913501,1,0,0,0,0,0,1,0
1081,myrealty,135775,5800.0,50.0,2.0,4.0,17.0,1.0,1,1,0,1,0,1,1,1,44.51959732658925,40.20241187184684,1,0,0,0,0,0,1,0
1082,myrealty,135773,4274.193548387097,62.0,2.0,8.0,21.0,1.0,1,1,0,0,0,0,0,0,44.583870697678144,40.21673211791397,1,0,0,0,0,0,1,0
1083,myrealty,135860,3478.2608695652175,115.0,3.0,11.0,15.0,2.0,1,0,0,0,0,1,0,1,44.52706263472466,40.205140244623664,1,0,0,0,1,0,0,0
1084,myrealty,135704,3197.6744186046512,172.0,6.0,4.0,4.0,2.0,0,1,0,0,0,1,0,0,44.50449735,40.1832187,0,0,0,1,0,0,1,0
1085,myrealty,136510,3317.0731707317073,123.0,3.0,8.0,18.0,2.0,1,1,1,0,0,1,1,1,44.489355959454166,40.21403837276494,1,0,0,0,0,0,1,0
1086,myrealty,135755,2604.1666666666665,96.0,3.0,7.0,11.0,1.0,0,1,0,1,0,1,1,1,44.505052000470215,40.183781674798254,0,0,1,0,0,0,1,0
1087,myrealty,136014,2333.3333333333335,105.0,4.0,6.0,7.0,2.0,0,1,1,1,0,1,1,1,44.4672332201912,40.19625664909909,0,0,0,1,0,0,1,0
1088,myrealty,135626,2210.843373493976,83.0,3.0,2.0,8.0,1.0,1,1,0,1,0,0,0,0,44.48439985,40.14520375,1,0,0,0,0,0,1,0
1089,myrealty,135620,2000.0,40.0,1.0,5.0,5.0,1.0,0,1,0,0,0,0,0,0,44.509269992836,40.20967865714541,0,0,0,1,1,0,0,0
1090,myrealty,135618,2782.608695652174,46.0,2.0,2.0,9.0,1.0,1,1,0,0,0,0,0,1,44.48439985,40.14520375,1,0,0,0,0,0,1,0
1091,myrealty,135890,5178.571428571428,280.0,2.0,7.0,10.0,2.0,1,1,1,1,0,1,1,1,44.51151209195476,40.17739277146087,1,0,0,0,0,0,1,0
