,source,id,price,area,rooms,floor,storeys,building_type,latitude,longitude,new_building,condition,bathroom_count,F_Security,F_Elevator,F_Heating System,F_Internet,F_Balcony,F_Furniture,F_Air Conditioner
0,bnakaran,d108949,117000.0,84,3,4,5,Stone,44.469027287032,40.208844098202,0,Good Condition,1,0,0,0,0,0,0,1
1,bnakaran,d117911,75000.0,67,2,10,10,Other,44.512879,40.17787,0,Good Condition,0,0,0,0,0,0,0,1
2,bnakaran,d113164,725.0,50,2,2,5,Stone,44.510601043701,40.178552,0,Good Condition,1,0,0,0,0,0,0,0
3,bnakaran,d117915,297000.0,122,3,8,15,Monolit,44.512879,40.17787,1,New/Excellent Condition,2,1,0,0,0,0,0,1
4,bnakaran,d91689,300000.0,130,3,7,12,Monolit,44.509669118925,40.206320888981,1,Good Condition,2,0,0,0,0,0,0,0
5,bnakaran,d117434,1300000.0,160,4,6,10,Monolit,44.512879,40.17787,1,New/Excellent Condition,2,1,0,0,0,0,0,1
6,bnakaran,d117915,297000.0,122,3,8,15,Monolit,44.512879,40.17787,1,New/Excellent Condition,2,1,0,0,0,0,0,1
7,bnakaran,d116788,205000.0,71,3,2,5,Stone,44.502351235442,40.179513738459,0,Good Condition,1,0,0,0,0,0,0,1
8,bnakaran,d117390,143000.0,77,3,2,9,Panel,44.487247283293,40.221408669649,0,New/Excellent Condition,1,0,0,0,0,0,0,1
9,bnakaran,d97606,235000.0,43,1,5,15,Monolit,44.511365082973,40.179825070883,1,Good Condition,1,1,0,0,0,0,0,1
10,bnakaran,d114919,1200000.0,158,3,8,14,Monolit,44.514613,40.182121,0,Good Condition,3,0,0,0,0,0,0,1
11,bnakaran,d117913,130000.0,85,3,5,5,Stone,44.482444305557,40.152102284194,0,Good Condition,1,0,0,0,0,0,0,1
12,bnakaran,d117390,143000.0,77,3,2,9,Panel,44.487247283293,40.221408669649,0,New/Excellent Condition,1,0,0,0,0,0,0,1
13,bnakaran,d103247,340000.0,150,4,3,18,Monolit,44.516460324081,40.203668475571,1,Good Condition,2,1,0,0,0,0,0,1
14,bnakaran,d114919,1200000.0,158,3,8,14,Monolit,44.514613,40.182121,0,Good Condition,3,0,0,0,0,0,0,1
15,bnakaran,d117898,95000.0,45,2,9,9,Panel,44.52404023677,40.201478401927,0,New/Excellent Condition,1,0,0,1,0,0,0,1
16,bnakaran,d116568,290000.0,91,3,3,5,Stone,44.503936191663,40.177470391035,0,Good Condition,0,0,0,0,0,0,0,0
17,bnakaran,d116762,230000.0,39,2,3,22,Monolit,44.509842,40.18046,1,Good Condition,1,0,0,0,0,0,0,1
18,bnakaran,d116950,110000.0,98,3,4,4,Stone,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
19,bnakaran,d97802,145000.0,72,3,5,10,Panel,44.515729903375,40.168955491541,0,Good Condition,1,0,0,0,0,0,0,0
20,bnakaran,d115472,105000.0,42,2,2,10,Other,44.503449695768,40.196814778967,0,Good Condition,1,0,0,0,0,0,0,1
21,bnakaran,d115059,620000.0,190,4,5,9,Monolit,44.496872966931,40.201861771652,1,Good Condition,3,0,0,0,0,0,0,1
22,bnakaran,d116789,85000.0,34,2,12,14,Panel,44.50984318518,40.206442360475,0,New/Excellent Condition,1,0,0,0,0,0,0,0
23,bnakaran,d115274,290000.0,126,4,8,8,Monolit,44.512879,40.17787,1,New/Excellent Condition,2,0,0,0,0,0,0,1
24,bnakaran,d117913,130000.0,85,3,5,5,Stone,44.482444305557,40.152102284194,0,Good Condition,1,0,0,0,0,0,0,1
25,bnakaran,d117899,120000.0,42,2,8,10,Monolit,44.512879,40.17787,0,New/Excellent Condition,1,0,0,0,0,0,0,1
26,bnakaran,d114569,100000.0,45,2,5,9,Panel,44.501473578047,40.197459365825,0,New/Excellent Condition,1,0,0,0,0,0,0,1
27,bnakaran,d98281,230000.0,46,2,8,16,Monolit,44.511429455989,40.179915238707,1,Good Condition,1,1,0,0,0,0,0,1
28,bnakaran,d103247,340000.0,150,4,3,18,Monolit,44.516460324081,40.203668475571,1,Good Condition,2,1,0,0,0,0,0,1
29,bnakaran,d117682,130000.0,40,2,2,5,Monolit,44.515102096538,40.169279922988,1,Good Condition,1,0,0,0,0,0,0,0
30,bnakaran,d76965,1200.0,75,3,5,15,Monolit,44.5085557,40.18036535,1,Good Condition,1,0,0,0,0,0,0,0
31,bnakaran,d115650,260000.0,65,2,14,16,Monolit,44.505586252639,40.184967516543,1,Good Condition,1,0,0,0,0,0,0,1
32,bnakaran,d77026,900.0,60,2,6,9,Panel,44.52157246,40.18153547,0,Good Condition,1,0,0,0,0,0,0,0
33,bnakaran,d99233,1300.0,140,3,8,16,Monolit,44.509010103745,40.183513655984,1,Good Condition,3,1,0,0,0,0,0,0
34,bnakaran,d112352,1300.0,96,3,4,14,Other,44.521879764556,40.181826506084,0,New/Excellent Condition,1,0,0,0,0,0,0,0
35,bnakaran,d112683,1200.0,98,3,11,14,Other,44.521155555541,40.212889522436,1,Good Condition,2,1,0,0,0,0,0,0
36,bnakaran,d116950,110000.0,98,3,4,4,Stone,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
37,bnakaran,d117224,1000.0,82,3,2,5,Monolit,44.517568,40.191904,1,Good Condition,2,0,0,0,0,0,0,1
38,bnakaran,d117266,875.0,76,3,5,9,Panel,44.519211453689,40.176231564903,0,Good Condition,2,0,0,0,0,0,0,1
39,bnakaran,d91689,300000.0,130,3,7,12,Monolit,44.509669118925,40.206320888981,1,Good Condition,2,0,0,0,0,0,0,0
40,bnakaran,d42339,240000.0,109,3,10,16,Monolit,44.516680598281,40.203909758636,1,Good Condition,2,0,0,0,0,0,0,1
41,bnakaran,d117291,1900.0,82,2,4,9,Monolit,44.520575814819,40.181191907558,1,New/Excellent Condition,1,0,0,0,0,0,0,0
42,bnakaran,d117910,470000.0,100,3,3,5,Stone,44.512879,40.17787,0,Good Condition,2,0,0,0,0,0,0,1
43,bnakaran,d89523,1300000.0,160,4,6,10,Monolit,44.514216529933,40.181219115559,1,New/Excellent Condition,2,1,0,0,0,0,0,1
44,bnakaran,d97802,145000.0,72,3,5,10,Panel,44.515729903375,40.168955491541,0,Good Condition,1,0,0,0,0,0,0,0
45,bnakaran,d117910,470000.0,100,3,3,5,Stone,44.512879,40.17787,0,Good Condition,2,0,0,0,0,0,0,1
46,bnakaran,d117911,75000.0,67,2,10,10,Other,44.512879,40.17787,0,Good Condition,0,0,0,0,0,0,0,1
47,bnakaran,d117900,400000.0,151,5,3,5,Stone,44.499085710311,40.197921320088,0,Good Condition,2,0,0,0,0,0,0,0
48,bnakaran,d98281,230000.0,46,2,8,16,Monolit,44.511429455989,40.179915238707,1,Good Condition,1,1,0,0,0,0,0,1
49,bnakaran,d117682,130000.0,40,2,2,5,Monolit,44.515102096538,40.169279922988,1,Good Condition,1,0,0,0,0,0,0,0
50,bnakaran,d117899,120000.0,42,2,8,10,Monolit,44.512879,40.17787,0,New/Excellent Condition,1,0,0,0,0,0,0,1
51,bnakaran,d115274,290000.0,126,4,8,8,Monolit,44.512879,40.17787,1,New/Excellent Condition,2,0,0,0,0,0,0,1
52,bnakaran,d117898,95000.0,45,2,9,9,Panel,44.52404023677,40.201478401927,0,New/Excellent Condition,1,0,0,1,0,0,0,1
53,bnakaran,d117909,150000.0,74,3,2,9,Panel,44.494899749756,40.192501068115,0,Good Condition,1,0,0,0,0,0,0,1
54,bnakaran,d47265,1000.0,50,2,2,5,Stone,44.522535195575,40.178599282384,0,Good Condition,1,0,0,0,0,0,0,1
55,bnakaran,d81462,1800.0,95,3,10,10,Monolit,44.51525375247,40.178694640871,1,Good Condition,1,0,0,0,0,0,0,0
56,bnakaran,d109414,1900.0,60,2,13,14,Monolit,44.510423720058,40.180692384193,1,Good Condition,1,1,0,0,0,0,0,0
57,bnakaran,d39425,1500.0,82,3,2,10,Monolit,44.515598297119,40.179401397705,1,Good Condition,1,0,0,0,0,0,0,1
58,bnakaran,d47260,1000.0,80,3,2,12,Panel,44.505042,40.179544,0,Good Condition,1,0,0,0,0,0,0,0
59,bnakaran,d108949,117000.0,84,3,4,5,Stone,44.469027287032,40.208844098202,0,Good Condition,1,0,0,0,0,0,0,1
60,bnakaran,d57898,1300.0,37,2,2,5,Stone,44.515998840332,40.179298400879,0,Good Condition,1,0,0,1,0,0,0,1
61,bnakaran,d76580,1200.0,59,2,5,14,Monolit,44.510423720058,40.180692384193,1,Good Condition,1,0,0,0,0,0,0,0
62,bnakaran,d78594,1300.0,63,2,9,14,Monolit,44.510423720058,40.180692384193,1,Good Condition,1,0,0,0,0,0,0,0
63,bnakaran,d95623,1000.0,48,2,10,10,Monolit,44.515598297119,40.179401397705,1,Good Condition,1,0,0,0,0,0,0,0
64,bnakaran,d108949,117000.0,84,3,4,5,Stone,44.469027287032,40.208844098202,0,Good Condition,1,0,0,0,0,0,0,1
65,bnakaran,d111579,1800.0,60,2,6,14,Monolit,44.509842,40.18046,1,Good Condition,1,1,0,0,0,0,0,0
66,bnakaran,d116673,3000.0,97,3,7,10,Other,44.508717133589,40.181586578888,0,Good Condition,2,0,0,0,0,0,0,0
67,bnakaran,d116674,2000.0,75,3,3,5,Other,44.521093477523,40.182378865681,0,Good Condition,1,0,0,0,1,1,1,1
68,bnakaran,d117434,1300000.0,160,4,6,10,Monolit,44.512879,40.17787,1,New/Excellent Condition,2,1,0,0,0,0,0,1
69,bnakaran,d62080,1700.0,80,3,6,11,Monolit,44.516667,40.183333,1,New/Excellent Condition,2,0,0,0,0,0,0,1
70,bnakaran,d88304,2300.0,180,5,1,5,Stone,44.513500213623,40.187999725342,0,Good Condition,4,0,0,0,0,0,0,0
71,bnakaran,d97592,14000.0,65,3,8,12,Monolit,44.51240735,40.18048421,1,Good Condition,1,1,0,0,0,0,0,0
72,bnakaran,d99303,1300.0,80,3,2,5,Stone,44.513599395752,40.186199188232,0,Good Condition,1,0,0,0,0,0,0,0
73,bnakaran,d117901,1500.0,75,2,12,14,Monolit,44.512879,40.17787,1,Good Condition,1,0,0,0,0,0,0,0
74,bnakaran,d89523,1300000.0,160,4,6,10,Monolit,44.514216529933,40.181219115559,1,New/Excellent Condition,2,1,0,0,0,0,0,1
75,bnakaran,d92458,875.0,40,2,5,9,Panel,44.507789591895,40.180094773661,0,Good Condition,1,0,0,0,0,0,0,0
76,bnakaran,d106148,730.0,40,2,2,5,Stone,44.519214445964,40.206125179876,0,Good Condition,1,0,0,0,0,0,0,0
77,bnakaran,d115165,1300.0,85,3,7,12,Monolit,44.51985,40.204751,1,New/Excellent Condition,2,0,0,0,0,0,0,1
78,bnakaran,d115472,105000.0,42,2,2,10,Other,44.503449695768,40.196814778967,0,Good Condition,1,0,0,0,0,0,0,1
79,bnakaran,d117434,1300000.0,160,4,6,10,Monolit,44.512879,40.17787,1,New/Excellent Condition,2,1,0,0,0,0,0,1
80,bnakaran,d115059,620000.0,190,4,5,9,Monolit,44.496872966931,40.201861771652,1,Good Condition,3,0,0,0,0,0,0,1
81,bnakaran,d115650,260000.0,65,2,14,16,Monolit,44.505586252639,40.184967516543,1,Good Condition,1,0,0,0,0,0,0,1
82,bnakaran,d115863,875.0,46,2,5,9,Other,44.512879,40.17787,1,Good Condition,1,0,0,0,0,0,0,1
83,bnakaran,d116499,875.0,65,3,8,8,Monolit,44.504174,40.208326,1,New/Excellent Condition,1,0,0,0,0,0,0,1
84,bnakaran,d116762,230000.0,39,2,3,22,Monolit,44.509842,40.18046,1,Good Condition,1,0,0,0,0,0,0,1
85,bnakaran,d115468,1125.0,40,2,5,6,Stone,44.517200469971,40.182800292969,0,New/Excellent Condition,1,0,0,0,0,0,0,1
86,bnakaran,d114569,100000.0,45,2,5,9,Panel,44.501473578047,40.197459365825,0,New/Excellent Condition,1,0,0,0,0,0,0,1
87,bnakaran,d116788,205000.0,71,3,2,5,Stone,44.502351235442,40.179513738459,0,Good Condition,1,0,0,0,0,0,0,1
88,bnakaran,d117915,297000.0,122,3,8,15,Monolit,44.512879,40.17787,1,New/Excellent Condition,2,1,0,0,0,0,0,1
89,bnakaran,d116788,205000.0,71,3,2,5,Stone,44.502351235442,40.179513738459,0,Good Condition,1,0,0,0,0,0,0,1
90,bnakaran,d116568,290000.0,91,3,3,5,Stone,44.503936191663,40.177470391035,0,Good Condition,0,0,0,0,0,0,0,0
91,bnakaran,d117390,143000.0,77,3,2,9,Panel,44.487247283293,40.221408669649,0,New/Excellent Condition,1,0,0,0,0,0,0,1
92,bnakaran,d116789,85000.0,34,2,12,14,Panel,44.50984318518,40.206442360475,0,New/Excellent Condition,1,0,0,0,0,0,0,0
93,bnakaran,d97606,235000.0,43,1,5,15,Monolit,44.511365082973,40.179825070883,1,Good Condition,1,1,0,0,0,0,0,1
94,bnakaran,d42339,240000.0,109,3,10,16,Monolit,44.516680598281,40.203909758636,1,Good Condition,2,0,0,0,0,0,0,1
95,bnakaran,d97606,235000.0,43,1,5,15,Monolit,44.511365082973,40.179825070883,1,Good Condition,1,1,0,0,0,0,0,1
96,bnakaran,d117913,130000.0,85,3,5,5,Stone,44.482444305557,40.152102284194,0,Good Condition,1,0,0,0,0,0,0,1
97,bnakaran,d103247,340000.0,150,4,3,18,Monolit,44.516460324081,40.203668475571,1,Good Condition,2,1,0,0,0,0,0,1
98,bnakaran,d101878,145000.0,78,3,2,10,Monolit,44.520462611952,40.172789912396,0,Good Condition,1,0,0,0,0,0,0,0
99,bnakaran,d109508,134000.0,35,2,2,4,Stone,44.506521490675,40.179093974106,0,New/Excellent Condition,1,0,0,0,0,0,0,0
100,bnakaran,d114919,1200000.0,158,3,8,14,Monolit,44.514613,40.182121,0,Good Condition,3,0,0,0,0,0,0,1
101,bnakaran,d111212,95000.0,52,2,16,18,Monolit,44.500751029164,40.227047317588,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
102,bnakaran,d111719,85000.0,46,2,9,18,Monolit,44.501430116393,40.226838448403,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
103,bnakaran,d117898,95000.0,45,2,9,9,Panel,44.52404023677,40.201478401927,0,New/Excellent Condition,1,0,0,1,0,0,0,1
104,bnakaran,d112496,134000.0,41,2,6,9,Panel,44.508555822723,40.185823384886,0,Good Condition,1,0,0,0,0,0,0,0
105,bnakaran,d116568,290000.0,91,3,3,5,Stone,44.503936191663,40.177470391035,0,Good Condition,0,0,0,0,0,0,0,0
106,bnakaran,d115369,248000.0,90,2,7,17,Monolit,44.506566269836,40.205860599636,1,Good Condition,2,0,0,1,0,0,0,0
107,bnakaran,d116762,230000.0,39,2,3,22,Monolit,44.509842,40.18046,1,Good Condition,1,0,0,0,0,0,0,1
108,bnakaran,d116950,110000.0,98,3,4,4,Stone,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
109,bnakaran,d97802,145000.0,72,3,5,10,Panel,44.515729903375,40.168955491541,0,Good Condition,1,0,0,0,0,0,0,0
110,bnakaran,d115472,105000.0,42,2,2,10,Other,44.503449695768,40.196814778967,0,Good Condition,1,0,0,0,0,0,0,1
111,bnakaran,d115059,620000.0,190,4,5,9,Monolit,44.496872966931,40.201861771652,1,Good Condition,3,0,0,0,0,0,0,1
112,bnakaran,d117897,4000.0,240,4,6,10,Monolit,44.512879,40.17787,0,New/Excellent Condition,3,1,0,0,0,0,0,1
113,bnakaran,d117246,1500.0,115,4,4,10,Monolit,44.50756328,40.18755376,1,Good Condition,2,0,0,0,0,0,0,1
114,bnakaran,d115077,2500.0,120,3,5,8,Monolit,44.512879,40.17787,1,Good Condition,2,1,0,0,0,0,0,1
115,bnakaran,d104337,500.0,78,2,5,6,Stone,44.509799957275,40.206798553467,0,Good Condition,1,0,0,0,0,0,0,1
116,bnakaran,d117909,150000.0,74,3,2,9,Panel,44.494899749756,40.192501068115,0,Good Condition,1,0,0,0,0,0,0,1
117,bnakaran,d116789,85000.0,34,2,12,14,Panel,44.50984318518,40.206442360475,0,New/Excellent Condition,1,0,0,0,0,0,0,0
118,bnakaran,d117893,3500.0,180,4,3,9,Monolit,44.514441338623,40.18171777655,1,Good Condition,2,0,0,0,0,0,0,1
119,bnakaran,d114144,1150000.0,192,4,4,12,Monolit,44.514924136245,40.182458391267,1,Good Condition,3,1,0,0,0,0,0,1
120,bnakaran,d115274,290000.0,126,4,8,8,Monolit,44.512879,40.17787,1,New/Excellent Condition,2,0,0,0,0,0,0,1
121,bnakaran,d117899,120000.0,42,2,8,10,Monolit,44.512879,40.17787,0,New/Excellent Condition,1,0,0,0,0,0,0,1
122,bnakaran,d114569,100000.0,45,2,5,9,Panel,44.501473578047,40.197459365825,0,New/Excellent Condition,1,0,0,0,0,0,0,1
123,bnakaran,d98281,230000.0,46,2,8,16,Monolit,44.511429455989,40.179915238707,1,Good Condition,1,1,0,0,0,0,0,1
124,bnakaran,d117682,130000.0,40,2,2,5,Monolit,44.515102096538,40.169279922988,1,Good Condition,1,0,0,0,0,0,0,0
125,bnakaran,d115650,260000.0,65,2,14,16,Monolit,44.505586252639,40.184967516543,1,Good Condition,1,0,0,0,0,0,0,1
126,bnakaran,d91689,300000.0,130,3,7,12,Monolit,44.509669118925,40.206320888981,1,Good Condition,2,0,0,0,0,0,0,0
127,bnakaran,d42339,240000.0,109,3,10,16,Monolit,44.516680598281,40.203909758636,1,Good Condition,2,0,0,0,0,0,0,1
128,bnakaran,d117895,347000.0,92,3,9,10,Other,44.520010338623,40.185051175384,0,Good Condition,1,0,0,0,0,0,0,1
